"name","iso","year","estimate","rounded","indicator","value"
"Caucasus and Central Asia",NA,1997,"upper bound (80% UI)",FALSE,"mmr",63.8821131731978
"Caribbean",NA,1997,"upper bound (80% UI)",FALSE,"mmr",304.262547975435
"Western Asia",NA,1997,"upper bound (80% UI)",FALSE,"mmr",161.736508048469
"South-eastern Asia",NA,1997,"upper bound (80% UI)",FALSE,"mmr",253.768936379759
"Eastern Asia",NA,1997,"upper bound (80% UI)",FALSE,"mmr",74.2105861528288
"Oceania",NA,1997,"upper bound (80% UI)",FALSE,"mmr",575.730958303091
"World",NA,1997,"upper bound (80% UI)",TRUE,"mmr",394
"Southern Asia",NA,1997,"upper bound (80% UI)",TRUE,"mmr",492
"Other",NA,1997,"upper bound (80% UI)",TRUE,"mmr",19
"Northern Africa",NA,1997,"upper bound (80% UI)",TRUE,"mmr",152
"Sub-Saharan Africa",NA,1997,"upper bound (80% UI)",TRUE,"mmr",1010
"Latin America",NA,1997,"upper bound (80% UI)",TRUE,"mmr",108
"Caucasus and Central Asia",NA,1997,"upper bound (80% UI)",TRUE,"mmr",64
"Caribbean",NA,1997,"upper bound (80% UI)",TRUE,"mmr",304
"Western Asia",NA,1997,"upper bound (80% UI)",TRUE,"mmr",162
"South-eastern Asia",NA,1997,"upper bound (80% UI)",TRUE,"mmr",254
"Eastern Asia",NA,1997,"upper bound (80% UI)",TRUE,"mmr",74
"Oceania",NA,1997,"upper bound (80% UI)",TRUE,"mmr",576
"World",NA,1997,"upper bound (80% UI)",FALSE,"matdeaths",512512.01314817
"Southern Asia",NA,1997,"upper bound (80% UI)",FALSE,"matdeaths",193285.613026219
"Other",NA,1997,"upper bound (80% UI)",FALSE,"matdeaths",2563.21934060978
"Northern Africa",NA,1997,"upper bound (80% UI)",FALSE,"matdeaths",4979.53430081081
"Sub-Saharan Africa",NA,1997,"upper bound (80% UI)",FALSE,"matdeaths",264783.350596701
"Latin America",NA,1997,"upper bound (80% UI)",FALSE,"matdeaths",11934.5218413755
"Caucasus and Central Asia",NA,1997,"upper bound (80% UI)",FALSE,"matdeaths",986.623463976663
"Caribbean",NA,1997,"upper bound (80% UI)",FALSE,"matdeaths",2397.99963248619
"Western Asia",NA,1997,"upper bound (80% UI)",FALSE,"matdeaths",7153.24022647559
"South-eastern Asia",NA,1997,"upper bound (80% UI)",FALSE,"matdeaths",29278.9133213639
"Eastern Asia",NA,1997,"upper bound (80% UI)",FALSE,"matdeaths",13605.3814859999
"Oceania",NA,1997,"upper bound (80% UI)",FALSE,"matdeaths",1332.3623410146
"World",NA,1997,"upper bound (80% UI)",TRUE,"matdeaths",513000
"Southern Asia",NA,1997,"upper bound (80% UI)",TRUE,"matdeaths",193000
"Other",NA,1997,"upper bound (80% UI)",TRUE,"matdeaths",2600
"Northern Africa",NA,1997,"upper bound (80% UI)",TRUE,"matdeaths",5000
"Sub-Saharan Africa",NA,1997,"upper bound (80% UI)",TRUE,"matdeaths",265000
"Latin America",NA,1997,"upper bound (80% UI)",TRUE,"matdeaths",12000
"Caucasus and Central Asia",NA,1997,"upper bound (80% UI)",TRUE,"matdeaths",990
"Caribbean",NA,1997,"upper bound (80% UI)",TRUE,"matdeaths",2400
"Western Asia",NA,1997,"upper bound (80% UI)",TRUE,"matdeaths",7200
"South-eastern Asia",NA,1997,"upper bound (80% UI)",TRUE,"matdeaths",29000
"Eastern Asia",NA,1997,"upper bound (80% UI)",TRUE,"matdeaths",14000
"Oceania",NA,1997,"upper bound (80% UI)",TRUE,"matdeaths",1300
"World",NA,1997,"upper bound (80% UI)",FALSE,"ltr_1per",85.8943042156339
"Southern Asia",NA,1997,"upper bound (80% UI)",FALSE,"ltr_1per",51.4343435539597
"Other",NA,1997,"upper bound (80% UI)",FALSE,"ltr_1per",3379.07054691745
"Northern Africa",NA,1997,"upper bound (80% UI)",FALSE,"ltr_1per",199.409640976463
"Sub-Saharan Africa",NA,1997,"upper bound (80% UI)",FALSE,"ltr_1per",17.2062030207003
"Latin America",NA,1997,"upper bound (80% UI)",FALSE,"ltr_1per",301.040669868548
"Caucasus and Central Asia",NA,1997,"upper bound (80% UI)",FALSE,"ltr_1per",533.534735806031
"Caribbean",NA,1997,"upper bound (80% UI)",FALSE,"ltr_1per",113.797024635293
"Western Asia",NA,1997,"upper bound (80% UI)",FALSE,"ltr_1per",149.566417701047
"South-eastern Asia",NA,1997,"upper bound (80% UI)",FALSE,"ltr_1per",134.416067501759
"Eastern Asia",NA,1997,"upper bound (80% UI)",FALSE,"ltr_1per",774.178652537128
"Oceania",NA,1997,"upper bound (80% UI)",FALSE,"ltr_1per",37.7076420246405
"World",NA,1997,"upper bound (80% UI)",TRUE,"ltr_1per",86
"Southern Asia",NA,1997,"upper bound (80% UI)",TRUE,"ltr_1per",51
"Other",NA,1997,"upper bound (80% UI)",TRUE,"ltr_1per",3400
"Northern Africa",NA,1997,"upper bound (80% UI)",TRUE,"ltr_1per",200
"Sub-Saharan Africa",NA,1997,"upper bound (80% UI)",TRUE,"ltr_1per",17
"Latin America",NA,1997,"upper bound (80% UI)",TRUE,"ltr_1per",300
"Caucasus and Central Asia",NA,1997,"upper bound (80% UI)",TRUE,"ltr_1per",530
"Caribbean",NA,1997,"upper bound (80% UI)",TRUE,"ltr_1per",110
"Western Asia",NA,1997,"upper bound (80% UI)",TRUE,"ltr_1per",150
"South-eastern Asia",NA,1997,"upper bound (80% UI)",TRUE,"ltr_1per",130
"Eastern Asia",NA,1997,"upper bound (80% UI)",TRUE,"ltr_1per",770
"Oceania",NA,1997,"upper bound (80% UI)",TRUE,"ltr_1per",38
"World",NA,1998,"upper bound (80% UI)",FALSE,"mmr",386.786917235463
"Southern Asia",NA,1998,"upper bound (80% UI)",FALSE,"mmr",471.964063753166
"Other",NA,1998,"upper bound (80% UI)",FALSE,"mmr",17.970119967265
"Northern Africa",NA,1998,"upper bound (80% UI)",FALSE,"mmr",144.598157767797
"Sub-Saharan Africa",NA,1998,"upper bound (80% UI)",FALSE,"mmr",988.080065079616
"Latin America",NA,1998,"upper bound (80% UI)",FALSE,"mmr",108.034298693053
"Caucasus and Central Asia",NA,1998,"upper bound (80% UI)",FALSE,"mmr",60.2107826737096
"Caribbean",NA,1998,"upper bound (80% UI)",FALSE,"mmr",296.101651583895
"Western Asia",NA,1998,"upper bound (80% UI)",FALSE,"mmr",156.048606916617
"South-eastern Asia",NA,1998,"upper bound (80% UI)",FALSE,"mmr",244.553729297748
"Eastern Asia",NA,1998,"upper bound (80% UI)",FALSE,"mmr",71.5948256036481
"Oceania",NA,1998,"upper bound (80% UI)",FALSE,"mmr",572.86043129014
"World",NA,1998,"upper bound (80% UI)",TRUE,"mmr",387
"Southern Asia",NA,1998,"upper bound (80% UI)",TRUE,"mmr",472
"Other",NA,1998,"upper bound (80% UI)",TRUE,"mmr",18
"Northern Africa",NA,1998,"upper bound (80% UI)",TRUE,"mmr",145
"Sub-Saharan Africa",NA,1998,"upper bound (80% UI)",TRUE,"mmr",988
"Latin America",NA,1998,"upper bound (80% UI)",TRUE,"mmr",108
"Caucasus and Central Asia",NA,1998,"upper bound (80% UI)",TRUE,"mmr",60
"Caribbean",NA,1998,"upper bound (80% UI)",TRUE,"mmr",296
"Western Asia",NA,1998,"upper bound (80% UI)",TRUE,"mmr",156
"South-eastern Asia",NA,1998,"upper bound (80% UI)",TRUE,"mmr",245
"Eastern Asia",NA,1998,"upper bound (80% UI)",TRUE,"mmr",72
"Oceania",NA,1998,"upper bound (80% UI)",TRUE,"mmr",573
"World",NA,1998,"upper bound (80% UI)",FALSE,"matdeaths",501616.870894218
"Southern Asia",NA,1998,"upper bound (80% UI)",FALSE,"matdeaths",185394.115337339
"Other",NA,1998,"upper bound (80% UI)",FALSE,"matdeaths",2395.65617393319
"Northern Africa",NA,1998,"upper bound (80% UI)",FALSE,"matdeaths",4698.09102664144
"Sub-Saharan Africa",NA,1998,"upper bound (80% UI)",FALSE,"matdeaths",264632.296409932
"Latin America",NA,1998,"upper bound (80% UI)",FALSE,"matdeaths",11943.9998170713
"Caucasus and Central Asia",NA,1998,"upper bound (80% UI)",FALSE,"matdeaths",900.146986217172
"Caribbean",NA,1998,"upper bound (80% UI)",FALSE,"matdeaths",2318.28642684488
"Western Asia",NA,1998,"upper bound (80% UI)",FALSE,"matdeaths",6935.49762864738
"South-eastern Asia",NA,1998,"upper bound (80% UI)",FALSE,"matdeaths",28092.2708337874
"Eastern Asia",NA,1998,"upper bound (80% UI)",FALSE,"matdeaths",12560.1122228829
"Oceania",NA,1998,"upper bound (80% UI)",FALSE,"matdeaths",1347.86039436532
"World",NA,1998,"upper bound (80% UI)",TRUE,"matdeaths",502000
"Southern Asia",NA,1998,"upper bound (80% UI)",TRUE,"matdeaths",185000
"Other",NA,1998,"upper bound (80% UI)",TRUE,"matdeaths",2400
"Northern Africa",NA,1998,"upper bound (80% UI)",TRUE,"matdeaths",4700
"Sub-Saharan Africa",NA,1998,"upper bound (80% UI)",TRUE,"matdeaths",265000
"Latin America",NA,1998,"upper bound (80% UI)",TRUE,"matdeaths",12000
"Caucasus and Central Asia",NA,1998,"upper bound (80% UI)",TRUE,"matdeaths",900
"Caribbean",NA,1998,"upper bound (80% UI)",TRUE,"matdeaths",2300
"Western Asia",NA,1998,"upper bound (80% UI)",TRUE,"matdeaths",6900
"South-eastern Asia",NA,1998,"upper bound (80% UI)",TRUE,"matdeaths",28000
"Eastern Asia",NA,1998,"upper bound (80% UI)",TRUE,"matdeaths",13000
"Oceania",NA,1998,"upper bound (80% UI)",TRUE,"matdeaths",1300
"World",NA,1998,"upper bound (80% UI)",FALSE,"ltr_1per",89.1979795424797
"Southern Asia",NA,1998,"upper bound (80% UI)",FALSE,"ltr_1per",54.9774124764053
"Other",NA,1998,"upper bound (80% UI)",FALSE,"ltr_1per",3617.82266964671
"Northern Africa",NA,1998,"upper bound (80% UI)",FALSE,"ltr_1per",217.436831943302
"Sub-Saharan Africa",NA,1998,"upper bound (80% UI)",FALSE,"ltr_1per",17.7686756192266
"Latin America",NA,1998,"upper bound (80% UI)",FALSE,"ltr_1per",307.157635192675
"Caucasus and Central Asia",NA,1998,"upper bound (80% UI)",FALSE,"ltr_1per",594.178488685048
"Caribbean",NA,1998,"upper bound (80% UI)",FALSE,"ltr_1per",119.31512340229
"Western Asia",NA,1998,"upper bound (80% UI)",FALSE,"ltr_1per",159.196706452125
"South-eastern Asia",NA,1998,"upper bound (80% UI)",FALSE,"ltr_1per",143.443841269094
"Eastern Asia",NA,1998,"upper bound (80% UI)",FALSE,"ltr_1per",844.717154746152
"Oceania",NA,1998,"upper bound (80% UI)",FALSE,"ltr_1per",38.3617939122146
"World",NA,1998,"upper bound (80% UI)",TRUE,"ltr_1per",89
"Southern Asia",NA,1998,"upper bound (80% UI)",TRUE,"ltr_1per",55
"Other",NA,1998,"upper bound (80% UI)",TRUE,"ltr_1per",3600
"Northern Africa",NA,1998,"upper bound (80% UI)",TRUE,"ltr_1per",220
"Sub-Saharan Africa",NA,1998,"upper bound (80% UI)",TRUE,"ltr_1per",18
"Latin America",NA,1998,"upper bound (80% UI)",TRUE,"ltr_1per",310
"Caucasus and Central Asia",NA,1998,"upper bound (80% UI)",TRUE,"ltr_1per",590
"Caribbean",NA,1998,"upper bound (80% UI)",TRUE,"ltr_1per",120
"Western Asia",NA,1998,"upper bound (80% UI)",TRUE,"ltr_1per",160
"South-eastern Asia",NA,1998,"upper bound (80% UI)",TRUE,"ltr_1per",140
"Eastern Asia",NA,1998,"upper bound (80% UI)",TRUE,"ltr_1per",840
"Oceania",NA,1998,"upper bound (80% UI)",TRUE,"ltr_1per",38
"World",NA,1999,"upper bound (80% UI)",FALSE,"mmr",378.790173085229
"Southern Asia",NA,1999,"upper bound (80% UI)",FALSE,"mmr",449.794572435201
"Other",NA,1999,"upper bound (80% UI)",FALSE,"mmr",18.0446559962104
"Northern Africa",NA,1999,"upper bound (80% UI)",FALSE,"mmr",138.527435965102
"Sub-Saharan Africa",NA,1999,"upper bound (80% UI)",FALSE,"mmr",966.002967546432
"Latin America",NA,1999,"upper bound (80% UI)",FALSE,"mmr",101.819419982444
"Caucasus and Central Asia",NA,1999,"upper bound (80% UI)",FALSE,"mmr",55.3847308065893
"Caribbean",NA,1999,"upper bound (80% UI)",FALSE,"mmr",275.331758705988
"Western Asia",NA,1999,"upper bound (80% UI)",FALSE,"mmr",151.696854141643
"South-eastern Asia",NA,1999,"upper bound (80% UI)",FALSE,"mmr",234.476559266659
"Eastern Asia",NA,1999,"upper bound (80% UI)",FALSE,"mmr",69.4756713496083
"Oceania",NA,1999,"upper bound (80% UI)",FALSE,"mmr",568.140490466243
"World",NA,1999,"upper bound (80% UI)",TRUE,"mmr",379
"Southern Asia",NA,1999,"upper bound (80% UI)",TRUE,"mmr",450
"Other",NA,1999,"upper bound (80% UI)",TRUE,"mmr",18
"Northern Africa",NA,1999,"upper bound (80% UI)",TRUE,"mmr",139
"Sub-Saharan Africa",NA,1999,"upper bound (80% UI)",TRUE,"mmr",966
"Latin America",NA,1999,"upper bound (80% UI)",TRUE,"mmr",102
"Caucasus and Central Asia",NA,1999,"upper bound (80% UI)",TRUE,"mmr",55
"Caribbean",NA,1999,"upper bound (80% UI)",TRUE,"mmr",275
"Western Asia",NA,1999,"upper bound (80% UI)",TRUE,"mmr",152
"South-eastern Asia",NA,1999,"upper bound (80% UI)",TRUE,"mmr",234
"Eastern Asia",NA,1999,"upper bound (80% UI)",TRUE,"mmr",69
"Oceania",NA,1999,"upper bound (80% UI)",TRUE,"mmr",568
"World",NA,1999,"upper bound (80% UI)",FALSE,"matdeaths",490719.26769616
"Southern Asia",NA,1999,"upper bound (80% UI)",FALSE,"matdeaths",176678.098105147
"Other",NA,1999,"upper bound (80% UI)",FALSE,"matdeaths",2392.36319867598
"Northern Africa",NA,1999,"upper bound (80% UI)",FALSE,"matdeaths",4476.31461370447
"Sub-Saharan Africa",NA,1999,"upper bound (80% UI)",FALSE,"matdeaths",264367.210652052
"Latin America",NA,1999,"upper bound (80% UI)",FALSE,"matdeaths",11247.8141596699
"Caucasus and Central Asia",NA,1999,"upper bound (80% UI)",FALSE,"matdeaths",806.764450530723
"Caribbean",NA,1999,"upper bound (80% UI)",FALSE,"matdeaths",2141.79473770353
"Western Asia",NA,1999,"upper bound (80% UI)",FALSE,"matdeaths",6769.62532989348
"South-eastern Asia",NA,1999,"upper bound (80% UI)",FALSE,"matdeaths",26885.2464191066
"Eastern Asia",NA,1999,"upper bound (80% UI)",FALSE,"matdeaths",11785.9348690397
"Oceania",NA,1999,"upper bound (80% UI)",FALSE,"matdeaths",1356.21952760178
"World",NA,1999,"upper bound (80% UI)",TRUE,"matdeaths",491000
"Southern Asia",NA,1999,"upper bound (80% UI)",TRUE,"matdeaths",177000
"Other",NA,1999,"upper bound (80% UI)",TRUE,"matdeaths",2400
"Northern Africa",NA,1999,"upper bound (80% UI)",TRUE,"matdeaths",4500
"Sub-Saharan Africa",NA,1999,"upper bound (80% UI)",TRUE,"matdeaths",264000
"Latin America",NA,1999,"upper bound (80% UI)",TRUE,"matdeaths",11000
"Caucasus and Central Asia",NA,1999,"upper bound (80% UI)",TRUE,"matdeaths",810
"Caribbean",NA,1999,"upper bound (80% UI)",TRUE,"matdeaths",2100
"Western Asia",NA,1999,"upper bound (80% UI)",TRUE,"matdeaths",6800
"South-eastern Asia",NA,1999,"upper bound (80% UI)",TRUE,"matdeaths",27000
"Eastern Asia",NA,1999,"upper bound (80% UI)",TRUE,"matdeaths",12000
"Oceania",NA,1999,"upper bound (80% UI)",TRUE,"matdeaths",1400
"World",NA,1999,"upper bound (80% UI)",FALSE,"ltr_1per",92.6692915245387
"Southern Asia",NA,1999,"upper bound (80% UI)",FALSE,"ltr_1per",59.1160759245039
"Other",NA,1999,"upper bound (80% UI)",FALSE,"ltr_1per",3625.56538934086
"Northern Africa",NA,1999,"upper bound (80% UI)",FALSE,"ltr_1per",234.621884227953
"Sub-Saharan Africa",NA,1999,"upper bound (80% UI)",FALSE,"ltr_1per",18.3686425573477
"Latin America",NA,1999,"upper bound (80% UI)",FALSE,"ltr_1per",332.414092782298
"Caucasus and Central Asia",NA,1999,"upper bound (80% UI)",FALSE,"ltr_1per",673.488166663995
"Caribbean",NA,1999,"upper bound (80% UI)",FALSE,"ltr_1per",130.516494539333
"Western Asia",NA,1999,"upper bound (80% UI)",FALSE,"ltr_1per",168.376638110474
"South-eastern Asia",NA,1999,"upper bound (80% UI)",FALSE,"ltr_1per",153.287155675567
"Eastern Asia",NA,1999,"upper bound (80% UI)",FALSE,"ltr_1per",907.42255036737
"Oceania",NA,1999,"upper bound (80% UI)",FALSE,"ltr_1per",38.8342697533603
"World",NA,1999,"upper bound (80% UI)",TRUE,"ltr_1per",93
"Southern Asia",NA,1999,"upper bound (80% UI)",TRUE,"ltr_1per",59
"Other",NA,1999,"upper bound (80% UI)",TRUE,"ltr_1per",3600
"Northern Africa",NA,1999,"upper bound (80% UI)",TRUE,"ltr_1per",230
"Sub-Saharan Africa",NA,1999,"upper bound (80% UI)",TRUE,"ltr_1per",18
"Latin America",NA,1999,"upper bound (80% UI)",TRUE,"ltr_1per",330
"Caucasus and Central Asia",NA,1999,"upper bound (80% UI)",TRUE,"ltr_1per",670
"Caribbean",NA,1999,"upper bound (80% UI)",TRUE,"ltr_1per",130
"Western Asia",NA,1999,"upper bound (80% UI)",TRUE,"ltr_1per",170
"South-eastern Asia",NA,1999,"upper bound (80% UI)",TRUE,"ltr_1per",150
"Eastern Asia",NA,1999,"upper bound (80% UI)",TRUE,"ltr_1per",910
"Oceania",NA,1999,"upper bound (80% UI)",TRUE,"ltr_1per",39
"World",NA,2000,"upper bound (80% UI)",FALSE,"mmr",369.512884718155
"Southern Asia",NA,2000,"upper bound (80% UI)",FALSE,"mmr",429.438801170345
"Other",NA,2000,"upper bound (80% UI)",FALSE,"mmr",17.6734400357851
"Northern Africa",NA,2000,"upper bound (80% UI)",FALSE,"mmr",132.888544678674
"Sub-Saharan Africa",NA,2000,"upper bound (80% UI)",FALSE,"mmr",940.976842480216
"Latin America",NA,2000,"upper bound (80% UI)",FALSE,"mmr",93.7330375089155
"Caucasus and Central Asia",NA,2000,"upper bound (80% UI)",FALSE,"mmr",54.0903172049501
"Caribbean",NA,2000,"upper bound (80% UI)",FALSE,"mmr",269.17827185094
"Western Asia",NA,2000,"upper bound (80% UI)",FALSE,"mmr",147.047421891194
"South-eastern Asia",NA,2000,"upper bound (80% UI)",FALSE,"mmr",227.562187347796
"Eastern Asia",NA,2000,"upper bound (80% UI)",FALSE,"mmr",67.194463459613
"Oceania",NA,2000,"upper bound (80% UI)",FALSE,"mmr",558.521990030993
"World",NA,2000,"upper bound (80% UI)",TRUE,"mmr",370
"Southern Asia",NA,2000,"upper bound (80% UI)",TRUE,"mmr",429
"Other",NA,2000,"upper bound (80% UI)",TRUE,"mmr",18
"Northern Africa",NA,2000,"upper bound (80% UI)",TRUE,"mmr",133
"Sub-Saharan Africa",NA,2000,"upper bound (80% UI)",TRUE,"mmr",941
"Latin America",NA,2000,"upper bound (80% UI)",TRUE,"mmr",94
"Caucasus and Central Asia",NA,2000,"upper bound (80% UI)",TRUE,"mmr",54
"Caribbean",NA,2000,"upper bound (80% UI)",TRUE,"mmr",269
"Western Asia",NA,2000,"upper bound (80% UI)",TRUE,"mmr",147
"South-eastern Asia",NA,2000,"upper bound (80% UI)",TRUE,"mmr",228
"Eastern Asia",NA,2000,"upper bound (80% UI)",TRUE,"mmr",67
"Oceania",NA,2000,"upper bound (80% UI)",TRUE,"mmr",559
"World",NA,2000,"upper bound (80% UI)",FALSE,"matdeaths",479282.322195175
"Southern Asia",NA,2000,"upper bound (80% UI)",FALSE,"matdeaths",168622.07405216
"Other",NA,2000,"upper bound (80% UI)",FALSE,"matdeaths",2338.67771797534
"Northern Africa",NA,2000,"upper bound (80% UI)",FALSE,"matdeaths",4295.48798930801
"Sub-Saharan Africa",NA,2000,"upper bound (80% UI)",FALSE,"matdeaths",263081.128551146
"Latin America",NA,2000,"upper bound (80% UI)",FALSE,"matdeaths",10330.3724290193
"Caucasus and Central Asia",NA,2000,"upper bound (80% UI)",FALSE,"matdeaths",775.148322446773
"Caribbean",NA,2000,"upper bound (80% UI)",FALSE,"matdeaths",2081.1598841637
"Western Asia",NA,2000,"upper bound (80% UI)",FALSE,"matdeaths",6587.85831387941
"South-eastern Asia",NA,2000,"upper bound (80% UI)",FALSE,"matdeaths",26108.9880170934
"Eastern Asia",NA,2000,"upper bound (80% UI)",FALSE,"matdeaths",11150.9144916764
"Oceania",NA,2000,"upper bound (80% UI)",FALSE,"matdeaths",1350.07052474272
"World",NA,2000,"upper bound (80% UI)",TRUE,"matdeaths",479000
"Southern Asia",NA,2000,"upper bound (80% UI)",TRUE,"matdeaths",169000
"Other",NA,2000,"upper bound (80% UI)",TRUE,"matdeaths",2300
"Northern Africa",NA,2000,"upper bound (80% UI)",TRUE,"matdeaths",4300
"Sub-Saharan Africa",NA,2000,"upper bound (80% UI)",TRUE,"matdeaths",263000
"Latin America",NA,2000,"upper bound (80% UI)",TRUE,"matdeaths",10000
"Caucasus and Central Asia",NA,2000,"upper bound (80% UI)",TRUE,"matdeaths",780
"Caribbean",NA,2000,"upper bound (80% UI)",TRUE,"matdeaths",2100
"Western Asia",NA,2000,"upper bound (80% UI)",TRUE,"matdeaths",6600
"South-eastern Asia",NA,2000,"upper bound (80% UI)",TRUE,"matdeaths",26000
"Eastern Asia",NA,2000,"upper bound (80% UI)",TRUE,"matdeaths",11000
"Oceania",NA,2000,"upper bound (80% UI)",TRUE,"matdeaths",1400
"World",NA,2000,"upper bound (80% UI)",FALSE,"ltr_1per",96.4249327024493
"Southern Asia",NA,2000,"upper bound (80% UI)",FALSE,"ltr_1per",63.4426536699999
"Other",NA,2000,"upper bound (80% UI)",FALSE,"ltr_1per",3710.46217300096
"Northern Africa",NA,2000,"upper bound (80% UI)",FALSE,"ltr_1per",251.275865614767
"Sub-Saharan Africa",NA,2000,"upper bound (80% UI)",FALSE,"ltr_1per",19.0566656645125
"Latin America",NA,2000,"upper bound (80% UI)",FALSE,"ltr_1per",368.280621397602
"Caucasus and Central Asia",NA,2000,"upper bound (80% UI)",FALSE,"ltr_1per",713.809230346879
"Caribbean",NA,2000,"upper bound (80% UI)",FALSE,"ltr_1per",135.903011433795
"Western Asia",NA,2000,"upper bound (80% UI)",FALSE,"ltr_1per",177.648209283144
"South-eastern Asia",NA,2000,"upper bound (80% UI)",FALSE,"ltr_1per",161.159436393745
"Eastern Asia",NA,2000,"upper bound (80% UI)",FALSE,"ltr_1per",968.470708993127
"Oceania",NA,2000,"upper bound (80% UI)",FALSE,"ltr_1per",39.8686909167794
"World",NA,2000,"upper bound (80% UI)",TRUE,"ltr_1per",96
"Southern Asia",NA,2000,"upper bound (80% UI)",TRUE,"ltr_1per",63
"Other",NA,2000,"upper bound (80% UI)",TRUE,"ltr_1per",3700
"Northern Africa",NA,2000,"upper bound (80% UI)",TRUE,"ltr_1per",250
"Sub-Saharan Africa",NA,2000,"upper bound (80% UI)",TRUE,"ltr_1per",19
"Latin America",NA,2000,"upper bound (80% UI)",TRUE,"ltr_1per",370
"Caucasus and Central Asia",NA,2000,"upper bound (80% UI)",TRUE,"ltr_1per",710
"Caribbean",NA,2000,"upper bound (80% UI)",TRUE,"ltr_1per",140
"Western Asia",NA,2000,"upper bound (80% UI)",TRUE,"ltr_1per",180
"South-eastern Asia",NA,2000,"upper bound (80% UI)",TRUE,"ltr_1per",160
"Eastern Asia",NA,2000,"upper bound (80% UI)",TRUE,"ltr_1per",970
"Oceania",NA,2000,"upper bound (80% UI)",TRUE,"ltr_1per",40
"World",NA,2001,"upper bound (80% UI)",FALSE,"mmr",359.465522207727
"Southern Asia",NA,2001,"upper bound (80% UI)",FALSE,"mmr",408.676510794426
